level_id,session_date,year,side,entry_time,exit_time,entry_price,level,anchor,cap,exit_reason,pnl,gap_through
632_upper,2020-06-23,2020,upper,2020-06-23 03:15:00-04:00,2020-06-23 11:23:00-04:00,10164.240165724947,10164.240165724947,56.75,85.125,SL,-85.125,False
638_lower,2020-06-29,2020,lower,2020-06-29 09:41:00-04:00,2020-06-29 10:02:00-04:00,9758.955832485262,9758.955832485262,43.25,64.875,TP,64.875,False
640_upper,2020-06-30,2020,upper,2020-06-30 01:21:00-04:00,2020-06-30 01:27:00-04:00,10024.81294832396,10024.81294832396,5.5,8.25,TP,8.25,False
638_upper,2020-07-01,2020,upper,2020-07-01 09:33:00-04:00,2020-07-01 15:00:00-04:00,10189.419167514738,10189.419167514738,68.5,102.75,cutoff,-73.58083248526236,False
641_upper,2020-07-02,2020,upper,2020-07-02 04:27:00-04:00,2020-07-02 07:42:00-04:00,10329.492613096521,10329.492613096521,29.25,43.875,BE,-0.0,False
636_upper,2020-07-02,2020,upper,2020-07-02 08:30:00-04:00,2020-07-02 09:32:00-04:00,10344.29260296773,10344.29260296773,27.5,41.25,SL,-41.25,False
643_upper,2020-07-06,2020,upper,2020-07-05 21:46:00-04:00,2020-07-05 22:33:00-04:00,10467.840840343804,10467.840840343804,28.0,42.0,BE,-0.0,False
642_upper,2020-07-06,2020,upper,2020-07-06 10:00:00-04:00,2020-07-06 11:35:00-04:00,10530.716111433376,10530.716111433376,53.5,80.25,SL,-80.25,False
644_upper,2020-07-07,2020,upper,2020-07-06 19:33:00-04:00,2020-07-06 21:53:00-04:00,10645.149837633802,10645.149837633802,30.5,45.75,TP,45.75,False
648_upper,2020-07-13,2020,upper,2020-07-13 07:06:00-04:00,2020-07-13 09:33:00-04:00,10926.109448111816,10926.109448111816,21.5,32.25,SL,-32.25,False
647_lower,2020-07-14,2020,lower,2020-07-14 08:51:00-04:00,2020-07-14 09:38:00-04:00,10556.529124282211,10556.529124282211,82.5,123.75,BE,0.0,False
646_lower,2020-07-14,2020,lower,2020-07-14 09:52:00-04:00,2020-07-14 13:54:00-04:00,10416.702043158333,10416.702043158333,164.5,200.0,TP,200.0,False
651_lower,2020-07-16,2020,lower,2020-07-16 05:11:00-04:00,2020-07-16 06:00:00-04:00,10513.317772147313,10513.317772147313,68.25,102.375,BE,0.0,False
652_upper,2020-07-20,2020,upper,2020-07-20 10:27:00-04:00,2020-07-20 15:00:00-04:00,10766.167459552898,10766.167459552898,89.25,133.875,cutoff,-122.33254044710156,False
654_lower,2020-07-24,2020,lower,2020-07-24 02:57:00-04:00,2020-07-24 03:32:00-04:00,10437.617993932472,10437.617993932472,34.0,51.0,SL,-51.0,False
656_upper,2020-08-03,2020,upper,2020-08-03 09:33:00-04:00,2020-08-03 10:00:00-04:00,11023.64486768893,11023.64486768893,19.75,29.625,SL,-29.625,False
663_upper,2020-08-05,2020,upper,2020-08-05 02:05:00-04:00,2020-08-05 03:11:00-04:00,11106.176913153135,11106.176913153135,17.0,25.5,SL,-25.5,False
670_upper,2020-08-13,2020,upper,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,11198.889330594502,11198.889330594502,62.25,93.375,BE,-0.0,False
669_upper,2020-08-18,2020,upper,2020-08-17 19:31:00-04:00,2020-08-17 20:25:00-04:00,11308.249889090679,11308.249889090679,11.5,17.25,BE,-0.0,False
672_upper,2020-08-18,2020,upper,2020-08-18 09:35:00-04:00,2020-08-18 10:28:00-04:00,11353.428427392624,11353.428427392624,41.75,62.625,TP,62.625,False
677_upper,2020-08-21,2020,upper,2020-08-20 20:00:00-04:00,2020-08-20 21:00:00-04:00,11503.059627482893,11503.059627482893,13.0,19.5,SL,-19.5,False
678_upper,2020-08-24,2020,upper,2020-08-24 04:00:00-04:00,2020-08-24 09:39:00-04:00,11657.182826359074,11657.182826359074,37.75,56.625,SL,-56.625,False
680_upper,2020-08-26,2020,upper,2020-08-26 06:54:00-04:00,2020-08-26 08:16:00-04:00,11773.882955083516,11773.882955083516,17.75,26.625,TP,26.625,False
683_upper,2020-09-01,2020,upper,2020-09-01 02:16:00-04:00,2020-09-01 03:21:00-04:00,12175.52827197218,12175.52827197218,18.75,28.125,SL,-28.125,False
685_upper,2020-09-02,2020,upper,2020-09-02 05:56:00-04:00,2020-09-02 09:30:00-04:00,12458.311956416417,12458.311956416417,29.5,44.25,TP,44.25,False
686_lower,2020-09-03,2020,lower,2020-09-03 10:19:00-04:00,2020-09-03 11:08:00-04:00,12087.299430239142,12087.299430239142,138.0,200.0,SL,-200.0,False
681_lower,2020-09-04,2020,lower,2020-09-03 19:06:00-04:00,2020-09-04 09:32:00-04:00,11622.124257880094,11622.124257880094,119.25,178.875,TP,178.875,False
679_lower,2020-09-04,2020,lower,2020-09-04 10:15:00-04:00,2020-09-04 10:37:00-04:00,11457.682293514365,11457.682293514365,342.0,200.0,SL,-200.0,False
689_lower,2020-09-08,2020,lower,2020-09-08 06:25:00-04:00,2020-09-08 07:23:00-04:00,11253.833137562138,11253.833137562138,126.75,190.125,BE,0.0,False
675_lower,2020-09-08,2020,lower,2020-09-08 09:41:00-04:00,2020-09-08 09:57:00-04:00,11134.052899648159,11134.052899648159,101.5,152.25,TP,152.25,False
693_upper,2020-09-16,2020,upper,2020-09-16 04:08:00-04:00,2020-09-16 07:29:00-04:00,11505.250841805442,11505.250841805442,27.0,40.5,TP,40.5,False
694_lower,2020-09-17,2020,lower,2020-09-17 08:30:00-04:00,2020-09-17 10:45:00-04:00,10994.689272151754,10994.689272151754,81.5,122.25,TP,122.25,False
697_lower,2020-09-21,2020,lower,2020-09-21 04:48:00-04:00,2020-09-21 05:45:00-04:00,10727.425618727215,10727.425618727215,123.25,184.875,BE,0.0,False
697_upper,2020-09-28,2020,upper,2020-09-28 04:10:00-04:00,2020-09-28 06:09:00-04:00,11249.324381272785,11249.324381272785,34.5,51.75,SL,-51.75,False
705_lower,2020-09-30,2020,lower,2020-09-30 02:10:00-04:00,2020-09-30 08:39:00-04:00,11169.921437132627,11169.921437132627,93.25,139.875,TP,139.875,False
704_upper,2020-10-01,2020,upper,2020-10-01 05:41:00-04:00,2020-10-01 15:00:00-04:00,11532.33747309487,11532.33747309487,56.75,85.125,cutoff,-52.9125269051292,False
707_lower,2020-10-02,2020,lower,2020-10-02 01:30:00-04:00,2020-10-02 05:32:00-04:00,11332.60493006846,11332.60493006846,116.25,174.375,BE,0.0,False
709_upper,2020-10-08,2020,upper,2020-10-08 02:42:00-04:00,2020-10-08 04:10:00-04:00,11565.107239575818,11565.107239575818,13.0,19.5,TP,19.5,False
711_upper,2020-10-09,2020,upper,2020-10-08 23:08:00-04:00,2020-10-09 02:11:00-04:00,11596.252640737981,11596.252640737981,16.75,25.125,TP,25.125,False
708_upper,2020-10-09,2020,upper,2020-10-09 08:56:00-04:00,2020-10-09 11:31:00-04:00,11616.392866816183,11616.392866816183,36.0,54.0,SL,-54.0,False
707_upper,2020-10-12,2020,upper,2020-10-11 19:46:00-04:00,2020-10-11 21:32:00-04:00,11749.39506993154,11749.39506993154,57.25,85.875,BE,-0.0,False
712_upper,2020-10-12,2020,upper,2020-10-11 21:52:00-04:00,2020-10-11 22:38:00-04:00,11765.108817550014,11765.108817550014,27.25,40.875,BE,-0.0,False
713_upper,2020-10-12,2020,upper,2020-10-12 03:58:00-04:00,2020-10-12 04:18:00-04:00,11794.396357206313,11794.396357206313,16.25,24.375,SL,-24.375,False
715_lower,2020-10-15,2020,lower,2020-10-14 22:50:00-04:00,2020-10-15 04:40:00-04:00,11886.27611815851,11886.27611815851,76.25,114.375,SL,-114.375,False
717_lower,2020-10-22,2020,lower,2020-10-22 10:32:00-04:00,2020-10-22 12:32:00-04:00,11559.063209803786,11559.063209803786,59.25,88.875,BE,0.0,False
712_lower,2020-10-28,2020,lower,2020-10-28 09:40:00-04:00,2020-10-28 10:17:00-04:00,11338.641182449986,11338.641182449986,68.25,102.375,SL,-102.375,False
708_lower,2020-10-30,2020,lower,2020-10-30 01:45:00-04:00,2020-10-30 02:10:00-04:00,11084.857133183817,11084.857133183817,27.75,41.625,SL,-41.625,False
729_upper,2020-11-04,2020,upper,2020-11-03 20:52:00-05:00,2020-11-03 22:03:00-05:00,11392.75306250971,11392.75306250971,114.5,171.75,SL,-171.75,False
723_upper,2020-11-05,2020,upper,2020-11-04 22:27:00-05:00,2020-11-04 22:40:00-05:00,11875.730155823774,11875.730155823774,65.75,98.625,SL,-98.625,False
733_upper,2020-11-09,2020,upper,2020-11-08 19:40:00-05:00,2020-11-09 07:36:00-05:00,12264.887181720746,12264.887181720746,135.75,200.0,TP,200.0,False
732_lower,2020-11-10,2020,lower,2020-11-09 19:24:00-05:00,2020-11-09 20:39:00-05:00,11791.119783901191,11791.119783901191,51.25,76.875,TP,76.875,False
733_lower,2020-11-10,2020,lower,2020-11-09 22:38:00-05:00,2020-11-09 23:27:00-05:00,11736.362818279254,11736.362818279254,141.25,200.0,BE,0.0,False
735_upper,2020-11-12,2020,upper,2020-11-12 04:58:00-05:00,2020-11-12 05:50:00-05:00,11943.547030998563,11943.547030998563,35.75,53.625,BE,-0.0,False
740_lower,2020-11-19,2020,lower,2020-11-18 22:11:00-05:00,2020-11-19 00:36:00-05:00,11840.639868789596,11840.639868789596,17.0,25.5,TP,25.5,False
739_upper,2020-11-25,2020,upper,2020-11-24 19:10:00-05:00,2020-11-25 08:17:00-05:00,12141.813069613383,12141.813069613383,34.5,51.75,TP,51.75,False
740_upper,2020-11-26,2020,upper,2020-11-25 20:33:00-05:00,2020-11-26 03:11:00-05:00,12188.735131210404,12188.735131210404,17.0,25.5,SL,-25.5,False
746_upper,2020-11-27,2020,upper,2020-11-27 10:17:00-05:00,2020-11-27 13:14:00-05:00,12270.439816503806,12270.439816503806,40.0,60.0,cutoff,-2.8101834961944405,False
748_upper,2020-12-01,2020,upper,2020-12-01 10:02:00-05:00,2020-12-01 11:05:00-05:00,12410.052418330972,12410.052418330972,61.0,91.5,BE,-0.0,False
751_upper,2020-12-07,2020,upper,2020-12-07 09:58:00-05:00,2020-12-07 11:10:00-05:00,12586.464225177839,12586.464225177839,15.5,23.25,SL,-23.25,False
752_lower,2020-12-10,2020,lower,2020-12-10 01:44:00-05:00,2020-12-10 03:22:00-05:00,12306.297441328374,12306.297441328374,22.25,33.375,TP,33.375,False
758_upper,2020-12-14,2020,upper,2020-12-14 09:57:00-05:00,2020-12-14 15:00:00-05:00,12513.505255950953,12513.505255950953,47.5,71.25,cutoff,-1.494744049046858,False
757_upper,2020-12-15,2020,upper,2020-12-15 09:30:00-05:00,2020-12-15 10:21:00-05:00,12569.580163178834,12569.580163178834,22.25,33.375,BE,-0.0,False
754_upper,2020-12-17,2020,upper,2020-12-17 02:21:00-05:00,2020-12-17 02:42:00-05:00,12722.324964145053,12722.324964145053,7.5,11.25,SL,-11.25,False
761_upper,2020-12-18,2020,upper,2020-12-18 04:09:00-05:00,2020-12-18 08:32:00-05:00,12771.969398294714,12771.969398294714,31.25,46.875,BE,-0.0,False
756_upper,2020-12-18,2020,upper,2020-12-18 09:18:00-05:00,2020-12-18 09:45:00-05:00,12787.820547812002,12787.820547812002,30.75,46.125,TP,46.125,False
762_lower,2020-12-21,2020,lower,2020-12-21 05:07:00-05:00,2020-12-21 13:55:00-05:00,12570.712238347565,12570.712238347565,84.5,126.75,TP,126.75,False
764_upper,2020-12-28,2020,upper,2020-12-28 08:45:00-05:00,2020-12-28 09:31:00-05:00,12816.798684725329,12816.798684725329,21.5,32.25,BE,-0.0,False
766_upper,2020-12-29,2020,upper,2020-12-29 00:37:00-05:00,2020-12-29 03:09:00-05:00,12879.983338357597,12879.983338357597,11.25,16.875,SL,-16.875,False
763_upper,2021-01-04,2021,upper,2021-01-04 04:16:00-05:00,2021-01-04 09:32:00-05:00,12953.999984457409,12953.999984457409,30.5,45.75,TP,45.75,False
766_lower,2021-01-06,2021,lower,2021-01-06 03:21:00-05:00,2021-01-06 06:05:00-05:00,12520.391661642403,12520.391661642403,100.75,151.125,BE,0.0,False
773_upper,2021-01-07,2021,upper,2021-01-07 10:04:00-05:00,2021-01-07 15:00:00-05:00,12863.465892051086,12863.465892051086,130.5,195.75,cutoff,-56.784107948913515,False
768_upper,2021-01-08,2021,upper,2021-01-07 20:31:00-05:00,2021-01-08 08:42:00-05:00,12972.891274962194,12972.891274962194,24.75,37.125,SL,-37.125,False
779_lower,2021-01-15,2021,lower,2021-01-15 10:07:00-05:00,2021-01-15 15:00:00-05:00,12829.992660451164,12829.992660451164,60.25,90.375,cutoff,-3.742660451163829,False
782_upper,2021-01-20,2021,upper,2021-01-20 03:43:00-05:00,2021-01-20 04:14:00-05:00,13081.986247428205,13081.986247428205,17.25,25.875,TP,25.875,False
777_upper,2021-01-20,2021,upper,2021-01-20 08:00:00-05:00,2021-01-20 09:35:00-05:00,13108.910184604236,13108.910184604236,27.75,41.625,SL,-41.625,False
783_upper,2021-01-21,2021,upper,2021-01-20 20:05:00-05:00,2021-01-20 21:51:00-05:00,13373.571867454353,13373.571867454353,45.25,67.875,BE,-0.0,False
784_upper,2021-01-25,2021,upper,2021-01-25 09:34:00-05:00,2021-01-25 10:47:00-05:00,13530.829602947819,13530.829602947819,31.0,46.5,TP,46.5,False
787_lower,2021-01-27,2021,lower,2021-01-27 09:32:00-05:00,2021-01-27 09:45:00-05:00,13281.87280141763,13281.87280141763,46.0,69.0,SL,-69.0,False
791_upper,2021-02-02,2021,upper,2021-02-01 20:23:00-05:00,2021-02-01 21:34:00-05:00,13321.262122402999,13321.262122402999,31.25,46.875,SL,-46.875,False
792_upper,2021-02-05,2021,upper,2021-02-05 00:32:00-05:00,2021-02-05 04:00:00-05:00,13605.373124295926,13605.373124295926,19.25,28.875,TP,28.875,False
787_upper,2021-02-08,2021,upper,2021-02-07 20:23:00-05:00,2021-02-07 21:18:00-05:00,13679.37719858237,13679.37719858237,39.0,58.5,BE,-0.0,False
786_upper,2021-02-08,2021,upper,2021-02-08 10:08:00-05:00,2021-02-08 11:31:00-05:00,13688.795702475387,13688.795702475387,41.25,61.875,TP,61.875,False
793_upper,2021-02-10,2021,upper,2021-02-10 02:35:00-05:00,2021-02-10 03:12:00-05:00,13758.10878065542,13758.10878065542,11.75,17.625,TP,17.625,False
797_upper,2021-02-15,2021,upper,2021-02-14 19:20:00-05:00,2021-02-15 12:59:00-05:00,13852.90228910213,13852.90228910213,34.0,51.0,cutoff,-19.097710897869547,False
799_upper,2021-02-16,2021,upper,2021-02-15 20:21:00-05:00,2021-02-16 03:37:00-05:00,13888.65707742389,13888.65707742389,27.25,40.875,TP,40.875,False
801_lower,2021-02-17,2021,lower,2021-02-16 19:04:00-05:00,2021-02-17 01:30:00-05:00,13714.378111306329,13714.378111306329,40.75,61.125,TP,61.125,False
802_lower,2021-02-17,2021,lower,2021-02-17 08:52:00-05:00,2021-02-17 09:09:00-05:00,13667.283785427255,13667.283785427255,25.25,37.875,SL,-37.875,False
799_lower,2021-02-18,2021,lower,2021-02-18 09:04:00-05:00,2021-02-18 10:05:00-05:00,13538.96792257611,13538.96792257611,51.5,77.25,BE,0.0,False
800_lower,2021-02-18,2021,lower,2021-02-18 10:07:00-05:00,2021-02-18 12:04:00-05:00,13507.807270648547,13507.807270648547,61.0,91.5,BE,0.0,False
805_lower,2021-02-22,2021,lower,2021-02-22 02:06:00-05:00,2021-02-22 02:19:00-05:00,13493.982062487335,13493.982062487335,32.0,48.0,SL,-48.0,False
806_lower,2021-02-23,2021,lower,2021-02-23 04:03:00-05:00,2021-02-23 05:16:00-05:00,13180.62114639175,13180.62114639175,105.25,157.875,SL,-157.875,False
807_upper,2021-02-24,2021,upper,2021-02-24 07:56:00-05:00,2021-02-24 08:33:00-05:00,13294.905916763611,13294.905916763611,63.5,95.25,TP,95.25,False
812_lower,2021-03-03,2021,lower,2021-03-03 08:34:00-05:00,2021-03-03 09:43:00-05:00,13016.401124013051,13016.401124013051,51.0,76.5,SL,-76.5,False
810_lower,2021-03-04,2021,lower,2021-03-03 22:58:00-05:00,2021-03-04 02:47:00-05:00,12543.721079432133,12543.721079432133,87.0,130.5,TP,130.5,False
814_lower,2021-03-05,2021,lower,2021-03-04 20:14:00-05:00,2021-03-04 22:35:00-05:00,12304.997183398267,12304.997183398267,79.0,118.5,TP,118.5,False
815_upper,2021-03-10,2021,upper,2021-03-10 08:35:00-05:00,2021-03-10 08:42:00-05:00,12884.42255597324,12884.42255597324,39.0,58.5,TP,58.5,False
816_upper,2021-03-10,2021,upper,2021-03-10 09:05:00-05:00,2021-03-10 15:00:00-05:00,12909.141971053332,12909.141971053332,172.0,200.0,cutoff,87.14197105333187,False
814_upper,2021-03-11,2021,upper,2021-03-11 04:19:00-05:00,2021-03-11 05:50:00-05:00,12996.127816601733,12996.127816601733,77.0,115.5,BE,-0.0,False
820_upper,2021-03-16,2021,upper,2021-03-15 21:16:00-04:00,2021-03-16 02:00:00-04:00,13090.352101714769,13090.352101714769,28.5,42.75,SL,-42.75,False
822_lower,2021-03-17,2021,lower,2021-03-17 09:39:00-04:00,2021-03-17 09:48:00-04:00,12945.071957511602,12945.071957511602,43.25,64.875,TP,64.875,False
819_lower,2021-03-19,2021,lower,2021-03-19 02:01:00-04:00,2021-03-19 02:50:00-04:00,12739.774038695905,12739.774038695905,43.75,65.625,TP,65.625,False
825_upper,2021-03-22,2021,upper,2021-03-22 10:00:00-04:00,2021-03-22 15:00:00-04:00,13022.717653119242,13022.717653119242,93.25,139.875,cutoff,-120.53234688075827,False
827_lower,2021-03-24,2021,lower,2021-03-24 10:17:00-04:00,2021-03-24 13:01:00-04:00,12917.899088749797,12917.899088749797,140.0,200.0,BE,0.0,False
826_lower,2021-03-25,2021,lower,2021-03-25 07:53:00-04:00,2021-03-25 09:12:00-04:00,12741.205908997852,12741.205908997852,24.0,36.0,SL,-36.0,False
832_upper,2021-03-31,2021,upper,2021-03-31 10:00:00-04:00,2021-03-31 15:00:00-04:00,13057.544428571517,13057.544428571517,103.25,154.875,cutoff,-68.45557142848338,False
824_upper,2021-04-01,2021,upper,2021-04-01 03:24:00-04:00,2021-04-01 09:03:00-04:00,13181.85833179647,13181.85833179647,43.0,64.5,SL,-64.5,False
822_upper,2021-04-05,2021,upper,2021-04-05 08:40:00-04:00,2021-04-05 09:45:00-04:00,13414.803042488398,13414.803042488398,23.25,34.875,SL,-34.875,False
836_upper,2021-04-08,2021,upper,2021-04-08 06:27:00-04:00,2021-04-08 09:33:00-04:00,13739.329262634976,13739.329262634976,31.25,46.875,BE,-0.0,False
837_upper,2021-04-08,2021,upper,2021-04-08 09:57:00-04:00,2021-04-08 10:07:00-04:00,13752.062079921416,13752.062079921416,26.25,39.375,TP,39.375,False
839_upper,2021-04-13,2021,upper,2021-04-13 08:39:00-04:00,2021-04-13 09:38:00-04:00,13873.479850750839,13873.479850750839,33.75,50.625,SL,-50.625,False
846_lower,2021-04-21,2021,lower,2021-04-20 22:01:00-04:00,2021-04-21 02:04:00-04:00,13715.223625595678,13715.223625595678,23.25,34.875,TP,34.875,False
846_upper,2021-04-27,2021,upper,2021-04-27 01:51:00-04:00,2021-04-27 02:02:00-04:00,14049.651374404322,14049.651374404322,6.0,9.0,TP,9.0,False
848_upper,2021-04-29,2021,upper,2021-04-29 08:44:00-04:00,2021-04-29 09:30:00-04:00,14051.393956724412,14051.393956724412,26.75,40.125,BE,-0.0,False
852_lower,2021-05-04,2021,lower,2021-05-03 20:20:00-04:00,2021-05-04 07:39:00-04:00,13755.986604749303,13755.986604749303,24.75,37.125,SL,-37.125,False
857_lower,2021-05-06,2021,lower,2021-05-06 10:21:00-04:00,2021-05-06 11:34:00-04:00,13388.96846679183,13388.96846679183,84.5,126.75,TP,126.75,False
858_upper,2021-05-07,2021,upper,2021-05-07 08:30:00-04:00,2021-05-07 08:30:00-04:00,13677.48205119757,13677.48205119757,17.0,25.5,SL,-25.5,False
859_lower,2021-05-10,2021,lower,2021-05-10 10:30:00-04:00,2021-05-10 15:00:00-04:00,13495.178507508765,13495.178507508765,157.0,200.0,cutoff,-106.4285075087646,False
858_lower,2021-05-11,2021,lower,2021-05-10 20:54:00-04:00,2021-05-10 20:54:00-04:00,13256.14294880243,13256.14294880243,16.0,24.0,SL,-24.0,False
862_lower,2021-05-13,2021,lower,2021-05-13 04:50:00-04:00,2021-05-13 08:36:00-04:00,12917.82391110361,12917.82391110361,115.25,172.875,TP,172.875,False
866_lower,2021-05-19,2021,lower,2021-05-18 20:07:00-04:00,2021-05-18 22:21:00-04:00,13159.67258306895,13159.67258306895,56.5,84.75,BE,0.0,False
865_lower,2021-05-19,2021,lower,2021-05-19 02:35:00-04:00,2021-05-19 02:41:00-04:00,13107.509969965256,13107.509969965256,21.75,32.625,TP,32.625,False
864_lower,2021-05-19,2021,lower,2021-05-19 04:46:00-04:00,2021-05-19 05:54:00-04:00,13034.817106139166,13034.817106139166,89.0,133.5,BE,0.0,False
866_upper,2021-05-21,2021,upper,2021-05-20 20:09:00-04:00,2021-05-21 09:30:00-04:00,13529.45241693105,13529.45241693105,27.0,40.5,SL,-40.5,False
869_upper,2021-05-25,2021,upper,2021-05-25 02:14:00-04:00,2021-05-25 09:38:00-04:00,13721.457519968146,13721.457519968146,30.75,46.125,TP,46.125,False
874_lower,2021-06-03,2021,lower,2021-06-03 06:58:00-04:00,2021-06-03 07:46:00-04:00,13572.782154047016,13572.782154047016,35.5,53.25,SL,-53.25,False
878_upper,2021-06-04,2021,upper,2021-06-04 10:01:00-04:00,2021-06-04 15:00:00-04:00,13718.091853387603,13718.091853387603,112.25,168.375,cutoff,-57.658146612397104,False
872_upper,2021-06-08,2021,upper,2021-06-07 19:24:00-04:00,2021-06-07 20:11:00-04:00,13833.96022555264,13833.96022555264,14.25,21.375,BE,-0.0,False
874_upper,2021-06-08,2021,upper,2021-06-07 21:01:00-04:00,2021-06-08 03:04:00-04:00,13847.842845952984,13847.842845952984,26.25,39.375,TP,39.375,False
871_upper,2021-06-08,2021,upper,2021-06-08 07:42:00-04:00,2021-06-08 11:19:00-04:00,13867.900638054682,13867.900638054682,62.25,93.375,TP,93.375,False
876_upper,2021-06-10,2021,upper,2021-06-10 09:46:00-04:00,2021-06-10 15:00:00-04:00,13935.08558585964,13935.08558585964,109.5,164.25,cutoff,-17.66441414035944,False
882_upper,2021-06-14,2021,upper,2021-06-14 06:38:00-04:00,2021-06-14 08:43:00-04:00,14029.2275428399,14029.2275428399,10.5,15.75,TP,15.75,False
885_upper,2021-06-15,2021,upper,2021-06-14 21:15:00-04:00,2021-06-15 03:07:00-04:00,14152.666148882203,14152.666148882203,41.25,61.875,BE,-0.0,False
887_upper,2021-06-18,2021,upper,2021-06-17 21:45:00-04:00,2021-06-18 01:53:00-04:00,14199.654863564487,14199.654863564487,20.75,31.125,BE,-0.0,False
891_upper,2021-06-23,2021,upper,2021-06-22 20:10:00-04:00,2021-06-22 23:04:00-04:00,14282.770750377364,14282.770750377364,9.75,14.625,SL,-14.625,False
896_upper,2021-07-02,2021,upper,2021-07-02 09:01:00-04:00,2021-07-02 15:00:00-04:00,14643.198381504113,14643.198381504113,56.75,85.125,cutoff,-46.30161849588694,False
899_upper,2021-07-06,2021,upper,2021-07-06 09:32:00-04:00,2021-07-06 09:45:00-04:00,14769.97071956765,14769.97071956765,18.5,27.75,TP,27.75,False
900_upper,2021-07-07,2021,upper,2021-07-07 03:06:00-04:00,2021-07-07 03:58:00-04:00,14806.114928665245,14806.114928665245,15.75,23.625,SL,-23.625,False
902_lower,2021-07-08,2021,lower,2021-07-08 03:46:00-04:00,2021-07-08 05:22:00-04:00,14671.044908797909,14671.044908797909,34.5,51.75,SL,-51.75,False
904_upper,2021-07-12,2021,upper,2021-07-12 08:20:00-04:00,2021-07-12 09:39:00-04:00,14868.276518067436,14868.276518067436,17.5,26.25,TP,26.25,False
907_lower,2021-07-15,2021,lower,2021-07-15 09:38:00-04:00,2021-07-15 09:49:00-04:00,14814.252863178532,14814.252863178532,32.5,48.75,TP,48.75,False
909_lower,2021-07-19,2021,lower,2021-07-18 19:34:00-04:00,2021-07-18 21:44:00-04:00,14617.459438183269,14617.459438183269,31.0,46.5,BE,0.0,False
904_lower,2021-07-19,2021,lower,2021-07-19 07:44:00-04:00,2021-07-19 08:38:00-04:00,14526.598481932564,14526.598481932564,32.75,49.125,BE,0.0,False
899_lower,2021-07-19,2021,lower,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,14501.27928043235,14501.27928043235,51.75,77.625,cutoff,-14.779280432350788,False
912_upper,2021-07-22,2021,upper,2021-07-22 09:42:00-04:00,2021-07-22 10:41:00-04:00,14882.366829089071,14882.366829089071,24.5,36.75,SL,-36.75,False
913_upper,2021-07-23,2021,upper,2021-07-23 05:39:00-04:00,2021-07-23 07:25:00-04:00,15012.191094334647,15012.191094334647,19.25,28.875,TP,28.875,False
909_upper,2021-07-23,2021,upper,2021-07-23 10:38:00-04:00,2021-07-23 13:21:00-04:00,15016.540561816731,15016.540561816731,59.75,89.625,SL,-89.625,False
907_upper,2021-07-26,2021,upper,2021-07-25 19:21:00-04:00,2021-07-25 20:14:00-04:00,15120.247136821468,15120.247136821468,18.5,27.75,BE,-0.0,False
915_lower,2021-07-27,2021,lower,2021-07-27 10:36:00-04:00,2021-07-27 13:18:00-04:00,14921.995893743886,14921.995893743886,85.5,128.25,SL,-128.25,False
918_lower,2021-07-30,2021,lower,2021-07-29 20:47:00-04:00,2021-07-30 01:00:00-04:00,14826.22986524775,14826.22986524775,61.75,92.625,BE,0.0,False
925_lower,2021-08-12,2021,lower,2021-08-12 09:36:00-04:00,2021-08-12 10:29:00-04:00,14956.42257734829,14956.42257734829,42.5,63.75,TP,63.75,False
929_lower,2021-08-16,2021,lower,2021-08-16 10:28:00-04:00,2021-08-16 11:14:00-04:00,14942.374736532061,14942.374736532061,90.5,135.75,BE,0.0,False
917_lower,2021-08-19,2021,lower,2021-08-19 02:58:00-04:00,2021-08-19 03:52:00-04:00,14749.254664502118,14749.254664502118,30.75,46.125,BE,0.0,False
933_upper,2021-08-20,2021,upper,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,15017.266824294666,15017.266824294666,59.0,88.5,cutoff,-48.98317570533436,False
932_upper,2021-08-23,2021,upper,2021-08-23 01:11:00-04:00,2021-08-23 01:16:00-04:00,15153.221444576327,15153.221444576327,6.0,9.0,TP,9.0,False
928_upper,2021-08-23,2021,upper,2021-08-23 09:32:00-04:00,2021-08-23 09:40:00-04:00,15160.25267047382,15160.25267047382,16.75,25.125,SL,-25.125,False
935_upper,2021-08-24,2021,upper,2021-08-24 02:36:00-04:00,2021-08-24 07:52:00-04:00,15364.265950275054,15364.265950275054,20.0,30.0,TP,30.0,False
936_upper,2021-08-30,2021,upper,2021-08-30 09:33:00-04:00,2021-08-30 09:38:00-04:00,15484.655610356942,15484.655610356942,14.75,22.125,SL,-22.125,False
940_upper,2021-08-31,2021,upper,2021-08-31 02:14:00-04:00,2021-08-31 05:39:00-04:00,15671.691483257986,15671.691483257986,26.5,39.75,TP,39.75,False
945_lower,2021-09-08,2021,lower,2021-09-08 10:38:00-04:00,2021-09-08 11:32:00-04:00,15570.883865846456,15570.883865846456,60.0,90.0,BE,0.0,False
941_lower,2021-09-13,2021,lower,2021-09-13 01:07:00-04:00,2021-09-13 01:47:00-04:00,15415.380775283047,15415.380775283047,9.0,13.5,TP,13.5,False
944_lower,2021-09-13,2021,lower,2021-09-13 10:01:00-04:00,2021-09-13 11:13:00-04:00,15391.201243038602,15391.201243038602,129.25,193.875,BE,0.0,False
